order_id,product_id,customer_id,amount,status,order_date
1294,25,488,11811453.0,returned,2024-01-04
1295,40,46,24934696.0,returned,2024-02-05
1296,22,405,43294767.0,completed,2023-01-25
1297,32,149,10112471.0,shipped,2023-01-08
1298,38,269,18723339.0,pending,2024-07-04
1299,36,137,13650562.0,pending,2024-05-11
1300,37,240,701117.0,pending,2023-06-24
1301,27,202,23150164.0,pending,2023-08-23
1302,37,50,42102400.0,returned,2024-04-01
1303,33,261,27453393.0,returned,2024-09-12
1304,7,491,35041634.0,returned,2023-02-07
1305,26,5,40772019.0,pending,2024-04-01
1306,1,89,24325310.0,shipped,2023-06-23
1307,20,268,3308673.0,pending,2024-02-21
1308,20,4,22545555.0,shipped,2023-06-24
1309,14,280,25574413.0,returned,2023-02-27
1310,9,164,45975654.0,pending,2023-01-22
1311,18,273,22467427.0,pending,2023-06-14
1312,35,270,42168302.0,cancelled,2023-12-25
1313,27,129,35670674.0,shipped,2024-07-10
1314,33,401,26776470.0,completed,2024-05-05
1315,35,226,3722407.0,shipped,2024-08-26
1316,7,464,43425083.0,completed,2023-05-18
1317,43,246,30600967.0,returned,2023-05-27
1318,10,130,24759852.0,pending,2023-06-04
1319,4,370,8788294.0,shipped,2023-01-28
1320,15,458,9315239.0,pending,2024-11-14
1321,10,139,25364979.0,returned,2024-02-14
1322,43,495,5219275.0,pending,2024-03-02
1323,25,8,12705155.0,pending,2024-10-23
1324,45,303,23091887.0,shipped,2023-03-27
1325,23,47,33826680.0,completed,2023-07-29
1326,28,392,34954267.0,pending,2024-11-21
1327,40,109,13262936.0,completed,2023-01-06
1328,30,321,7435905.0,pending,2023-05-02
1329,42,456,28713681.0,cancelled,2024-06-07
1330,28,186,19026509.0,cancelled,2024-01-08
1331,26,286,21664454.0,completed,2024-12-15
1332,22,359,39102476.0,cancelled,2023-01-20
1333,38,366,8724944.0,returned,2024-05-30
1334,28,457,43401047.0,completed,2024-03-17
1335,45,287,36467569.0,shipped,2023-08-29
1336,43,119,36994211.0,completed,2024-08-10
1337,5,187,29650729.0,returned,2023-10-22
1338,10,392,44812611.0,pending,2023-08-24
1339,18,36,17506032.0,shipped,2024-01-25
1340,20,21,7012997.0,pending,2024-06-18
1341,25,82,45454897.0,returned,2023-07-29
1342,12,268,49278657.0,pending,2024-03-01
1343,48,91,29672487.0,shipped,2024-05-10
1344,6,104,49145205.0,returned,2023-12-07
1345,48,142,46877394.0,cancelled,2024-11-24
1346,26,94,42680919.0,shipped,2024-03-26
1347,20,448,20410563.0,returned,2023-11-13
1348,9,413,5367333.0,shipped,2024-06-01
1349,38,225,20304083.0,completed,2024-11-05
1350,3,481,45109868.0,returned,2024-12-08
1351,34,45,11438709.0,returned,2023-04-20
1352,27,103,40758366.0,cancelled,2023-09-22
1353,22,22,8951195.0,completed,2023-12-26
1354,8,455,10723805.0,completed,2023-04-19
1355,18,241,20273826.0,returned,2024-01-18
1356,33,430,41774587.0,cancelled,2024-07-10
1357,16,297,3680133.0,cancelled,2023-06-14
1358,3,412,5939480.0,returned,2023-11-15
1359,11,200,33615950.0,cancelled,2023-09-02
1360,26,325,48887736.0,cancelled,2024-10-05
1361,48,56,43424468.0,shipped,2023-10-22
1362,10,16,10595580.0,shipped,2024-05-01
1363,8,106,3274393.0,returned,2023-04-11
1364,25,315,31381639.0,completed,2023-03-12
1365,1,316,45498754.0,cancelled,2023-02-21
1366,39,104,46230812.0,shipped,2024-12-26
1367,21,359,42129169.0,completed,2024-01-22
1368,46,217,7576541.0,cancelled,2024-07-26
1369,26,405,9146701.0,completed,2024-05-04
1370,40,123,5932439.0,pending,2024-03-03
1371,31,206,37606218.0,completed,2023-03-21
1372,40,68,16199721.0,completed,2024-09-17
1373,6,454,9904266.0,cancelled,2023-02-04
1374,16,183,12745826.0,completed,2024-02-10
1375,32,229,1896133.0,pending,2023-12-16
1376,10,142,36785683.0,returned,2024-05-29
1377,48,299,11106991.0,pending,2024-01-31
1378,12,346,19407746.0,cancelled,2023-09-14
1379,42,374,34858151.0,pending,2024-01-06
1380,45,358,951081.0,shipped,2024-09-21
1381,23,114,40975819.0,completed,2024-11-16
1382,7,28,680180.0,completed,2024-07-10
1383,42,281,30652684.0,pending,2023-08-10
1384,29,76,26273161.0,pending,2024-02-13
1385,29,119,16633131.0,returned,2023-03-18
1386,47,318,24462865.0,cancelled,2023-03-04
1387,6,228,4433472.0,completed,2024-11-29
1388,10,309,37036064.0,cancelled,2023-01-25
1389,46,495,19782360.0,cancelled,2024-04-11
1390,22,139,27119422.0,returned,2024-09-23
1391,38,87,49038457.0,cancelled,2024-05-24
1392,13,332,40080640.0,completed,2024-12-05
1393,23,423,47897886.0,completed,2023-03-26
1394,46,186,25871722.0,returned,2023-11-09
1395,45,407,18911087.0,completed,2023-08-01
1396,26,261,40083536.0,completed,2024-12-21
1397,12,343,8615544.0,completed,2023-04-21
1398,2,440,44842957.0,shipped,2024-09-08
1399,38,284,11943513.0,returned,2024-01-29
1400,29,471,27013088.0,pending,2024-05-01
1401,22,244,4951862.0,completed,2024-01-11
1402,31,201,19346040.0,pending,2023-06-22
1403,6,50,9352466.0,shipped,2024-09-16
1404,23,437,25532494.0,shipped,2023-01-14
1405,24,497,5525846.0,cancelled,2023-07-16
1406,19,262,28009794.0,shipped,2023-05-18
1407,35,64,12114751.0,returned,2024-07-19
1408,35,196,47640944.0,returned,2024-11-18
1409,19,484,9441787.0,cancelled,2023-05-26
1410,34,371,46286580.0,returned,2024-11-01
1411,49,41,34883378.0,returned,2023-05-25
1412,39,144,8411401.0,shipped,2024-04-10
1413,26,156,6250737.0,cancelled,2023-12-12
1414,3,105,18503017.0,shipped,2023-12-17
1415,9,88,26254665.0,cancelled,2024-06-22
1416,29,45,4275545.0,shipped,2024-11-05
1417,33,483,1550559.0,pending,2023-11-19
1418,38,326,23730943.0,shipped,2023-08-10
1419,42,284,7606555.0,completed,2023-10-12
1420,42,357,48855795.0,completed,2023-11-30
1421,39,483,13481349.0,cancelled,2023-02-17
1422,50,122,2606744.0,cancelled,2023-01-13
1423,12,279,42761043.0,completed,2024-05-08
1424,7,405,42325051.0,pending,2024-09-28
1425,9,118,16430517.0,pending,2024-09-14
1426,26,83,8587476.0,shipped,2024-08-07
1427,11,421,31230683.0,shipped,2024-06-03
1428,35,402,22075532.0,pending,2024-03-19
1429,48,184,36182965.0,shipped,2024-05-05
1430,13,56,10565815.0,completed,2023-08-01
1431,22,192,8037718.0,shipped,2023-09-12
1432,37,135,17186179.0,shipped,2024-05-12
1433,47,348,3912612.0,completed,2024-07-13
1434,18,4,32602694.0,returned,2023-10-23
1435,3,158,30741616.0,cancelled,2024-06-18
1436,4,126,48710260.0,shipped,2024-01-22
1437,46,111,8552878.0,returned,2024-03-03
1438,18,62,12015073.0,returned,2023-10-25
1439,41,17,19049987.0,pending,2024-12-06
1440,16,72,19700901.0,cancelled,2024-02-03
1441,49,461,45415827.0,returned,2023-06-06
1442,37,436,28789271.0,cancelled,2024-01-18
1443,32,497,42127917.0,returned,2023-02-23
1444,14,130,1852215.0,shipped,2023-10-03
1445,25,392,43574320.0,shipped,2023-08-29
1446,40,25,35080987.0,returned,2024-05-02
1447,46,395,24056996.0,returned,2023-04-28
1448,23,112,8304307.0,shipped,2023-09-28
1449,8,242,49202604.0,returned,2023-04-29
1450,49,327,11106785.0,cancelled,2023-11-25
1451,16,170,6685513.0,returned,2023-01-08
1452,11,310,12584462.0,completed,2023-02-16
1453,48,495,30862869.0,cancelled,2024-12-15
1454,1,465,7392251.0,completed,2023-11-25
1455,19,428,19629755.0,shipped,2023-05-17
1456,16,496,33978418.0,pending,2023-03-28
1457,31,62,21231000.0,pending,2023-07-13
1458,34,276,8416210.0,shipped,2023-11-09
1459,28,108,32818216.0,completed,2024-07-11
1460,43,18,25030615.0,pending,2024-10-06
1461,32,324,29660610.0,returned,2023-07-21
1462,15,452,26598406.0,returned,2023-01-22
1463,1,176,22653927.0,pending,2024-10-25
1464,45,391,20390807.0,completed,2024-05-21
1465,2,151,6409567.0,cancelled,2024-01-28
1466,19,15,42148837.0,completed,2024-12-24
1467,27,316,27120343.0,pending,2024-06-03
1468,47,279,481482.0,shipped,2024-01-27
1469,14,68,48922625.0,returned,2024-01-15
1470,34,70,39168951.0,pending,2024-04-16
1471,26,204,27727710.0,shipped,2023-09-04
1472,25,277,5221423.0,cancelled,2024-03-19
1473,15,203,12430943.0,shipped,2024-09-05
1474,26,377,8899827.0,pending,2024-06-04
1475,4,481,46165545.0,completed,2024-08-27
1476,20,263,12417758.0,shipped,2023-08-19
1477,41,474,25141594.0,pending,2024-02-23
1478,35,346,44011447.0,returned,2023-01-12
1479,36,351,44887223.0,cancelled,2024-01-19
1480,22,229,3703017.0,cancelled,2024-04-01
1481,16,182,43061257.0,shipped,2024-01-04
1482,46,230,42547249.0,returned,2024-01-18
1483,35,266,6414205.0,shipped,2024-02-02
1484,49,339,22816401.0,shipped,2023-08-16
1485,24,410,37323897.0,returned,2023-05-04
1486,3,495,13091022.0,pending,2024-06-01
1487,7,272,16440536.0,pending,2024-01-04
1488,14,96,41208406.0,completed,2024-08-02
1489,1,495,28169492.0,shipped,2024-08-07
1490,23,323,11526173.0,returned,2024-06-19
1491,7,428,11933443.0,completed,2024-07-14
1492,16,413,7971286.0,returned,2023-05-21
1493,8,83,36097382.0,pending,2024-03-15
1494,41,280,40838033.0,cancelled,2023-10-25
1495,41,252,42744271.0,cancelled,2023-04-08
1496,48,252,45922398.0,completed,2023-08-31
1497,13,388,14405603.0,returned,2023-08-22
1498,4,146,15401493.0,shipped,2024-10-13
1499,50,348,30191794.0,completed,2023-01-10
1500,18,415,31973847.0,shipped,2024-04-13
1501,7,153,36892050.0,cancelled,2024-09-18
1502,12,73,29412948.0,returned,2023-04-30
1503,27,302,16618931.0,pending,2024-12-25
1504,48,392,28701483.0,returned,2024-10-14
1505,25,28,46238193.0,pending,2024-04-25
1506,39,439,9553248.0,returned,2024-01-13
1507,2,487,26893277.0,pending,2024-10-11
1508,14,354,399768.0,returned,2024-09-20
1509,8,269,18031746.0,pending,2023-03-15
1510,48,136,28718585.0,returned,2024-05-20
1511,32,499,47290490.0,pending,2024-12-02
1512,18,383,11251455.0,completed,2024-09-10
1513,34,404,12559408.0,completed,2024-10-09
1514,5,261,28874263.0,shipped,2023-10-24
1515,18,264,15840505.0,returned,2024-08-23
1516,1,94,39424465.0,pending,2023-11-17
1517,13,123,6309259.0,cancelled,2023-12-02
1518,14,166,28253352.0,cancelled,2023-05-08
1519,48,472,13355783.0,cancelled,2023-10-27
1520,39,301,41426590.0,completed,2024-06-25
1521,3,10,40308186.0,cancelled,2024-10-08
1522,1,347,47868355.0,cancelled,2023-11-26
1523,18,294,39143840.0,cancelled,2023-12-26
1524,12,335,17689282.0,completed,2024-10-20
1525,21,443,34599717.0,cancelled,2023-03-20
1526,39,25,19965300.0,shipped,2024-04-01
1527,37,159,28378966.0,returned,2023-02-08
1528,4,437,49675853.0,shipped,2024-01-16
1529,16,68,16759535.0,pending,2023-04-16
1530,44,446,3055735.0,shipped,2023-11-26
1531,1,80,44622228.0,cancelled,2023-10-03
1532,35,337,13280682.0,pending,2023-11-04
1533,37,418,49926200.0,returned,2023-11-07
1534,11,50,25497707.0,cancelled,2024-11-07
1535,45,147,15299986.0,pending,2024-07-06
1536,45,174,29283861.0,cancelled,2023-07-14
1537,3,473,10255960.0,completed,2023-01-07
1538,5,472,48695075.0,shipped,2024-10-31
1539,43,89,38719059.0,shipped,2024-11-18
1540,9,193,34392184.0,shipped,2024-11-08
1541,43,17,23146410.0,returned,2024-11-23
1542,45,20,30976331.0,pending,2024-04-12
1543,41,81,33154428.0,cancelled,2024-11-01
1544,11,354,40465049.0,cancelled,2023-04-21
1545,9,301,40362684.0,pending,2023-07-24
1546,43,338,48227602.0,cancelled,2023-07-24
1547,30,450,28589461.0,shipped,2024-12-02
1548,9,202,28279158.0,returned,2024-11-25
1549,25,295,21134327.0,completed,2024-12-18
1550,19,328,47874067.0,shipped,2024-01-22
1551,42,156,44172955.0,cancelled,2024-08-11
1552,19,341,45096693.0,shipped,2024-12-29
1553,19,332,31085495.0,completed,2023-07-03
1554,30,206,42229229.0,shipped,2024-07-26
1555,24,394,43175276.0,returned,2023-07-03
1556,20,157,31652017.0,shipped,2024-03-04
1557,42,241,48810208.0,cancelled,2024-12-02
1558,9,50,33026925.0,shipped,2023-12-23
1559,46,258,17425602.0,returned,2023-05-12
1560,48,17,3279150.0,shipped,2023-08-23
1561,48,120,41419878.0,returned,2023-05-21
1562,35,352,21571700.0,pending,2024-10-14
1563,34,19,21040780.0,pending,2023-06-10
1564,37,201,4747124.0,completed,2023-05-12
1565,32,489,30358298.0,shipped,2024-11-23
1566,49,443,36520213.0,cancelled,2023-12-13
1567,28,190,23780786.0,pending,2023-08-02
1568,19,95,20877141.0,returned,2024-03-03
1569,9,248,1542858.0,shipped,2024-08-13
1570,11,165,25385560.0,pending,2024-06-22
1571,34,282,32606032.0,completed,2023-04-10
1572,25,52,34821181.0,cancelled,2023-09-27
1573,20,298,48561545.0,cancelled,2024-05-23
1574,21,333,33141549.0,pending,2024-06-02
1575,6,50,3513533.0,completed,2024-01-25
1576,21,381,16554144.0,shipped,2023-03-31
1577,14,302,43762740.0,returned,2023-10-30
1578,33,328,47397293.0,completed,2023-06-17
1579,24,402,7537867.0,completed,2023-12-25
1580,17,298,13211191.0,completed,2024-10-09
1581,41,365,3673279.0,returned,2023-04-05
1582,27,329,49619070.0,completed,2024-06-28
1583,26,388,11014531.0,returned,2024-07-31
1584,27,258,29434998.0,cancelled,2024-04-03
1585,44,474,29948512.0,cancelled,2024-07-22
1586,26,160,7053480.0,cancelled,2023-03-31
1587,10,233,14872572.0,returned,2023-05-25
1588,27,430,31115297.0,shipped,2023-04-28
1589,2,424,30410484.0,shipped,2024-12-03
1590,7,370,11374936.0,pending,2023-02-08
1591,37,479,28488449.0,returned,2023-07-01
1592,35,311,8724937.0,cancelled,2023-01-21
1593,39,311,14563813.0,pending,2024-09-18
1594,34,457,43494427.0,cancelled,2024-06-07
1595,29,330,47791321.0,cancelled,2024-03-11
1596,22,438,7371647.0,shipped,2023-03-07
1597,22,95,40551373.0,completed,2024-07-17
1598,32,167,7987625.0,shipped,2023-12-20
1599,35,125,36634572.0,shipped,2024-12-18
1600,28,76,38238648.0,cancelled,2023-05-19
1601,14,169,1724255.0,pending,2023-09-27
1602,26,147,32162117.0,completed,2023-10-02
1603,11,479,6740722.0,completed,2024-07-01
1604,36,104,44364545.0,cancelled,2023-04-14
1605,21,113,41293551.0,cancelled,2024-08-02
1606,29,418,39811633.0,completed,2023-04-11
1607,10,13,49928229.0,returned,2023-06-03
1608,14,472,23574770.0,completed,2024-02-06
1609,48,337,45080980.0,returned,2023-11-07
1610,49,204,7898345.0,shipped,2023-09-04
1611,38,11,35441106.0,pending,2023-12-06
1612,36,162,21689473.0,pending,2023-09-23
1613,7,42,29698614.0,pending,2023-07-02
1614,26,4,29654025.0,completed,2023-04-09
1615,23,286,20434305.0,cancelled,2023-02-12
1616,2,263,16423015.0,completed,2023-11-25
1617,14,86,28846131.0,returned,2024-03-24
1618,11,56,14794825.0,completed,2024-10-12
1619,33,301,49719074.0,pending,2023-08-09
1620,46,439,22297574.0,completed,2023-07-29
1621,49,87,24506581.0,returned,2023-06-22
1622,37,30,24784306.0,completed,2023-03-07
1623,34,96,28531117.0,completed,2023-04-24
1624,34,414,36807225.0,cancelled,2024-02-17
1625,2,310,16363929.0,cancelled,2023-08-05
1626,2,187,36605512.0,pending,2024-09-29
1627,38,475,27105601.0,cancelled,2023-06-26
1628,1,205,42817351.0,pending,2024-04-30
1629,31,160,16444691.0,shipped,2024-06-27
1630,8,187,40830838.0,pending,2023-03-11
1631,32,164,20121082.0,shipped,2023-02-23
1632,13,21,17747831.0,returned,2023-04-18
1633,45,101,48711059.0,returned,2023-10-24
1634,38,237,49796557.0,returned,2024-06-29
1635,24,266,29840764.0,returned,2024-09-22
1636,33,444,1351799.0,returned,2023-04-19
1637,26,58,7282802.0,completed,2023-10-17
1638,24,197,40407343.0,shipped,2023-05-21
1639,25,394,42990645.0,cancelled,2024-01-14
1640,47,164,25448753.0,shipped,2023-12-13
1641,46,477,15487165.0,pending,2024-07-26
1642,32,152,36538543.0,cancelled,2024-06-03
1643,12,133,13364189.0,pending,2024-02-21
1644,3,356,3052384.0,completed,2023-09-10
1645,29,121,1509475.0,returned,2023-03-15
1646,16,182,10165667.0,completed,2023-08-01
1647,7,132,43495048.0,shipped,2023-06-20
1648,41,264,44802307.0,cancelled,2024-03-22
1649,14,295,41868426.0,pending,2024-02-16
1650,22,328,18734945.0,completed,2023-02-01
1651,36,371,49850548.0,shipped,2023-02-05
1652,17,12,8985942.0,pending,2023-04-08
1653,41,281,20991715.0,returned,2024-01-25
1654,44,130,32217805.0,pending,2024-06-02
1655,32,91,20675275.0,returned,2024-04-05
1656,38,365,2484635.0,completed,2023-10-23
1657,20,297,35133163.0,pending,2024-10-24
1658,8,37,41635396.0,completed,2023-08-02
1659,50,126,14467361.0,returned,2024-10-25
1660,19,489,39425915.0,shipped,2024-04-13
1661,26,76,46975091.0,shipped,2023-07-06
1662,18,66,8715368.0,completed,2024-03-04
1663,43,429,36327609.0,cancelled,2024-06-30
1664,3,167,42658535.0,returned,2024-01-22
1665,1,12,32539943.0,shipped,2023-04-29
1666,25,12,28039140.0,returned,2023-10-13
1667,48,18,16649540.0,completed,2023-12-25
1668,12,396,37857908.0,pending,2024-11-09
1669,13,184,45590188.0,pending,2024-02-18
1670,26,437,31820283.0,shipped,2023-05-21
1671,30,13,39043137.0,returned,2023-07-07
1672,29,176,15373448.0,cancelled,2024-01-01
1673,9,363,21766189.0,returned,2023-08-10
1674,36,397,45069649.0,returned,2023-11-04
1675,16,97,39698088.0,cancelled,2023-06-28
1676,1,35,12569154.0,pending,2024-07-18
1677,31,213,36025945.0,cancelled,2024-02-03
1678,41,279,25526754.0,cancelled,2024-08-09
1679,26,492,19073331.0,returned,2023-07-06
1680,10,406,15007125.0,completed,2024-01-03
1681,10,97,3922007.0,shipped,2024-07-08
1682,32,32,14252877.0,cancelled,2024-01-24
1683,9,424,21093704.0,completed,2024-10-21
1684,32,63,30777018.0,returned,2024-07-22
1685,18,170,44788690.0,cancelled,2024-05-08
1686,4,473,16748451.0,completed,2024-01-04
1687,27,319,22498468.0,pending,2023-06-02
1688,5,102,48957570.0,completed,2024-02-07
1689,24,34,4298553.0,returned,2024-02-10
1690,12,321,19930830.0,shipped,2024-06-16
1691,10,283,18063006.0,cancelled,2024-01-03
1692,48,52,41781910.0,returned,2024-01-13
1693,17,284,35158939.0,returned,2023-03-26
1694,3,323,3738457.0,cancelled,2023-02-15
1695,21,353,10343690.0,shipped,2023-10-15
1696,24,497,38339588.0,returned,2024-09-03
1697,32,56,34008521.0,cancelled,2023-09-22
1698,28,182,24650876.0,returned,2023-10-11
1699,37,106,39398430.0,completed,2023-04-03
1700,37,212,41215864.0,cancelled,2024-02-04
1701,48,209,22131939.0,cancelled,2023-02-05
1702,9,438,1466239.0,completed,2024-08-02
1703,33,232,25679392.0,pending,2024-08-20
1704,2,398,6753471.0,returned,2024-08-21
1705,7,130,15219938.0,shipped,2023-11-05
1706,44,60,18729594.0,pending,2023-02-22
1707,2,131,35982903.0,shipped,2023-07-03
1708,42,280,14367504.0,returned,2024-05-12
1709,24,441,39076215.0,shipped,2024-08-18
1710,16,452,37744103.0,returned,2024-03-02
1711,28,272,382138.0,shipped,2024-07-31
1712,43,310,46700241.0,cancelled,2023-03-24
1713,33,242,38953650.0,shipped,2023-07-23
1714,49,404,27585700.0,returned,2023-12-03
1715,18,395,47621677.0,cancelled,2023-07-02
1716,49,28,5804354.0,completed,2024-03-29
1717,20,382,34918323.0,returned,2023-02-15
1718,15,309,23334745.0,completed,2024-05-11
1719,6,348,40683386.0,completed,2024-05-04
1720,3,233,10296727.0,cancelled,2023-03-14
1721,37,298,17659534.0,returned,2023-10-09
1722,18,345,39576849.0,pending,2023-02-09
1723,18,86,6252186.0,completed,2023-11-12
1724,39,267,20526129.0,completed,2023-02-01
1725,10,137,41217239.0,cancelled,2024-11-25
1726,10,190,33668484.0,cancelled,2023-05-17
1727,13,377,39193257.0,shipped,2024-10-15
1728,47,344,8721071.0,cancelled,2023-08-01
1729,17,483,42060973.0,returned,2023-02-25
1730,40,130,26058551.0,cancelled,2024-06-14
1731,12,423,26989402.0,shipped,2023-05-13
1732,35,91,16939360.0,completed,2024-09-28
1733,38,275,3614569.0,completed,2023-06-06
1734,26,421,39994321.0,returned,2024-07-25
1735,40,100,36662868.0,shipped,2024-03-28
1736,43,232,2027234.0,cancelled,2024-11-24
1737,37,79,9500228.0,shipped,2024-01-28
1738,13,237,6386055.0,shipped,2023-02-28
1739,4,165,37660515.0,pending,2023-04-14
1740,46,82,11203624.0,completed,2023-01-09
1741,45,355,4125556.0,returned,2023-05-11
1742,27,95,47555505.0,cancelled,2023-10-21
1743,41,164,47596435.0,returned,2023-02-08
1744,21,5,47075941.0,completed,2024-11-14
1745,37,320,13503575.0,pending,2024-10-02
1746,50,260,20852201.0,shipped,2024-02-22
1747,36,378,10419135.0,cancelled,2024-12-30
1748,2,295,8241470.0,returned,2024-05-08
1749,15,440,27941824.0,returned,2023-06-05
1750,28,343,16376949.0,cancelled,2023-05-11
1751,28,445,41763845.0,returned,2023-03-30
1752,5,496,12292377.0,cancelled,2023-11-13
1753,50,444,9095526.0,completed,2023-02-18
1754,19,95,35834602.0,pending,2024-10-22
1755,22,338,12737442.0,returned,2024-06-14
1756,9,405,47885170.0,pending,2024-02-21
1757,40,275,7859447.0,shipped,2023-08-29
1758,42,143,32382361.0,returned,2023-03-26
1759,46,192,43439578.0,shipped,2023-06-23
1760,6,190,18133502.0,shipped,2023-07-09
1761,20,468,3491438.0,returned,2023-01-05
1762,12,392,5139937.0,completed,2023-04-15
1763,4,298,6961799.0,returned,2023-08-06
1764,6,169,46383826.0,pending,2023-07-11
1765,50,67,42978771.0,pending,2024-01-13
1766,2,337,30849787.0,pending,2023-06-19
1767,27,400,18694718.0,pending,2024-01-30
1768,25,3,28402076.0,shipped,2024-08-20
1769,16,128,43738540.0,pending,2023-10-08
1770,8,364,31766025.0,completed,2024-12-23
1771,29,400,45685375.0,pending,2023-08-29
1772,28,215,48501366.0,returned,2023-11-11
1773,21,403,12398837.0,cancelled,2023-07-04
1774,9,350,2661148.0,shipped,2023-11-07
1775,5,242,39992573.0,completed,2024-05-09
1776,21,299,20644011.0,pending,2024-09-01
1777,49,478,48477678.0,completed,2023-01-06
1778,15,256,41975200.0,pending,2024-09-01
1779,7,343,41449568.0,cancelled,2024-07-05
1780,12,456,29214649.0,cancelled,2023-12-30
1781,25,109,41835972.0,returned,2023-03-12
1782,17,397,45419526.0,cancelled,2024-01-09
1783,26,190,19988228.0,pending,2024-03-03
1784,28,55,41133029.0,shipped,2023-09-19
1785,23,47,22698257.0,pending,2023-10-24
1786,10,115,42557227.0,shipped,2024-09-20
1787,44,308,38711570.0,pending,2024-07-06
1788,10,82,18014962.0,completed,2024-04-25
1789,20,96,1573938.0,cancelled,2023-01-20
1790,30,70,9667844.0,returned,2023-08-29
1791,45,474,25251338.0,pending,2023-09-16
1792,41,495,38710203.0,shipped,2024-04-27
1793,10,451,45620236.0,shipped,2024-11-25
1794,31,69,46529613.0,returned,2024-01-15
1795,15,274,10995471.0,cancelled,2023-02-27
1796,3,223,7951700.0,cancelled,2024-04-26
1797,45,326,49963551.0,completed,2024-12-05
1798,12,404,36223891.0,pending,2023-11-12
1799,21,476,8086040.0,pending,2024-11-14
1800,30,113,17463379.0,cancelled,2023-12-28
1801,16,20,10791573.0,returned,2023-12-15
1802,11,258,45005423.0,cancelled,2023-05-16
1803,50,48,39059350.0,shipped,2024-05-06
1804,19,136,49942840.0,cancelled,2023-03-01
1805,24,24,49809966.0,pending,2023-05-11
1806,10,345,33852284.0,returned,2023-12-05
1807,3,199,27450952.0,pending,2024-09-20
1808,1,350,48017844.0,shipped,2024-09-29
1809,14,409,33667457.0,pending,2023-04-26
1810,24,307,48943485.0,shipped,2024-10-01
1811,17,354,37058459.0,pending,2024-07-12
1812,20,366,10708016.0,cancelled,2023-11-23
1813,48,453,10578943.0,pending,2023-10-14
1814,17,447,2616110.0,cancelled,2024-01-03
1815,49,215,4954967.0,completed,2024-06-24
1816,16,203,3830924.0,pending,2023-11-27
1817,31,46,3738432.0,cancelled,2023-09-16
1818,38,327,28946722.0,pending,2023-08-15
1819,3,112,36361928.0,returned,2024-11-14
1820,17,239,31853165.0,shipped,2023-01-03
1821,4,116,34771271.0,pending,2024-02-04
1822,10,45,35048943.0,cancelled,2024-10-14
1823,42,118,1090572.0,pending,2024-03-17
1824,39,146,16857658.0,cancelled,2023-06-14
1825,44,447,49120485.0,cancelled,2023-10-14
1826,49,263,45093088.0,returned,2023-10-21
1827,42,474,43896012.0,completed,2023-07-07
1828,23,248,35061115.0,cancelled,2023-03-02
1829,16,413,11340918.0,returned,2023-04-04
1830,18,169,24865260.0,returned,2024-11-13
1831,9,65,24648097.0,pending,2024-10-10
1832,13,198,21364093.0,shipped,2024-07-13
1833,13,162,15733763.0,returned,2024-08-04
1834,8,240,6930381.0,completed,2024-10-16
1835,4,23,2118885.0,shipped,2024-11-03
1836,21,101,7223540.0,cancelled,2023-07-12
1837,39,19,1686972.0,shipped,2024-01-05
1838,11,409,3446601.0,pending,2024-09-14
1839,50,342,14659357.0,returned,2023-04-10
1840,1,249,36508770.0,returned,2023-01-03
1841,12,142,37240991.0,shipped,2024-08-19
1842,12,317,42268034.0,cancelled,2023-03-19
1843,13,69,18017748.0,shipped,2024-08-10
1844,32,391,8286564.0,pending,2023-06-09
1845,37,231,38995843.0,returned,2023-05-12
1846,50,1,23932627.0,pending,2023-02-19
1847,42,371,29724296.0,shipped,2023-12-29
1848,5,365,18549610.0,pending,2024-04-04
1849,40,86,27760480.0,shipped,2023-01-11
1850,36,448,38613135.0,completed,2023-07-24
1851,30,181,32057523.0,shipped,2023-11-09
1852,30,116,9426523.0,returned,2023-12-21
1853,14,407,3717851.0,completed,2024-04-12
1854,24,262,42298860.0,completed,2023-11-10
1855,17,75,10969685.0,cancelled,2023-12-31
1856,7,406,26323383.0,returned,2023-05-12
1857,28,60,46833042.0,shipped,2024-01-04
1858,39,261,12078276.0,shipped,2023-04-13
1859,31,310,46170653.0,pending,2024-06-18
1860,9,491,12452562.0,completed,2024-07-18
1861,6,220,40139996.0,cancelled,2024-03-03
1862,17,371,14525126.0,cancelled,2024-01-02
1863,32,483,14649565.0,returned,2023-10-09
1864,22,355,9113827.0,shipped,2023-10-31
1865,29,195,31040519.0,completed,2024-04-07
1866,12,67,37060761.0,cancelled,2024-11-17
1867,25,94,43018618.0,returned,2024-03-24
1868,28,309,35677919.0,cancelled,2024-10-01
1869,3,461,35444490.0,returned,2023-07-14
1870,35,489,22058134.0,returned,2024-05-27
1871,4,198,19418241.0,pending,2023-06-08
1872,7,48,40462218.0,shipped,2024-12-12
1873,39,266,31752899.0,pending,2023-08-17
1874,13,315,22381771.0,returned,2023-07-30
1875,4,459,20711062.0,completed,2023-02-04
1876,13,227,19768984.0,shipped,2024-10-11
1877,43,409,9762621.0,returned,2023-11-16
1878,47,464,9071203.0,returned,2023-05-22
1879,19,222,7836382.0,completed,2024-07-04
1880,20,25,7157630.0,pending,2024-12-08
1881,15,250,15255946.0,shipped,2024-02-19
1882,11,192,481653.0,shipped,2024-05-08
1883,17,461,28310769.0,returned,2023-10-05
1884,25,110,35328121.0,shipped,2023-04-13
1885,41,456,41538869.0,cancelled,2024-08-10
